122;CONDEISSIAT;1400;46.1538469834;5.08437171701;Ain;POINT(46.1538469834 5.08437171701)
123;CONFORT;1200;46.1543700156;5.83319395258;Ain;POINT(46.1543700156 5.83319395258)
124;CONFRANCON;1310;46.270304175;5.05775217893;Ain;POINT(46.270304175 5.05775217893)
125;CONTREVOZ;1300;45.8009403071;5.62087768159;Ain;POINT(45.8009403071 5.62087768159)
126;CONZIEU;1300;45.7253102173;5.60442351043;Ain;POINT(45.7253102173 5.60442351043)
127;CORBONOD;1420;45.9659473187;5.78961970355;Ain;POINT(45.9659473187 5.78961970355)
128;CORLIER;1110;46.0336885573;5.49635755029;Ain;POINT(46.0336885573 5.49635755029)
129;CORMARANCHE EN BUGEY;1110;45.9442772826;5.60860828487;Ain;POINT(45.9442772826 5.60860828487)
130;CORMORANCHE SUR SAONE;1290;46.2403530179;4.8276569593;Ain;POINT(46.2403530179 4.8276569593)
131;CORMOZ;1560;46.4336632942;5.22181275755;Ain;POINT(46.4336632942 5.22181275755)
132;CORVEISSIAT;1250;46.2505107235;5.47152467919;Ain;POINT(46.2505107235 5.47152467919)
133;COURMANGOUX;1370;46.3267864521;5.35558241812;Ain;POINT(46.3267864521 5.35558241812)
134;COURTES;1560;46.4570082032;5.11128546723;Ain;POINT(46.4570082032 5.11128546723)
135;CRANS;1320;45.9663793103;5.19490390871;Ain;POINT(45.9663793103 5.19490390871)
136;CRAS SUR REYSSOUZE;1340;46.3130831891;5.17796707174;Ain;POINT(46.3130831891 5.17796707174)
137;CRESSIN ROCHEFORT;1350;45.7826434885;5.76546256637;Ain;POINT(45.7826434885 5.76546256637)
138;CROTTET;1290;46.283072336;4.87747971182;Ain;POINT(46.283072336 4.87747971182)
139;CROTTET;1750;46.283072336;4.87747971182;Ain;POINT(46.283072336 4.87747971182)
140;CROZET;1170;46.2915659686;5.99510417092;Ain;POINT(46.2915659686 5.99510417092)
141;CRUZILLES LES MEPILLAT;1290;46.2220588715;4.8752193513;Ain;POINT(46.2220588715 4.8752193513)
142;CULOZ;1350;45.8559966843;5.78398308932;Ain;POINT(45.8559966843 5.78398308932)
143;CURCIAT DONGALON;1560;46.4885456881;5.16344336837;Ain;POINT(46.4885456881 5.16344336837)
144;CURTAFOND;1310;46.273150382;5.1020896267;Ain;POINT(46.273150382 5.1020896267)
145;CUZIEU;1300;45.8200002803;5.6765554896;Ain;POINT(45.8200002803 5.6765554896)
146;DAGNEUX;1120;45.8531616918;5.07289166803;Ain;POINT(45.8531616918 5.07289166803)
147;DIVONNE LES BAINS;1220;46.3756333495;6.1158647611;Ain;POINT(46.3756333495 6.1158647611)
148;DOMMARTIN;1380;46.33627762;4.99863894;Ain;POINT(46.33627762 4.99863894)
149;DOMPIERRE SUR VEYLE;1240;46.0667883703;5.21665199666;Ain;POINT(46.0667883703 5.21665199666)
150;DOMPIERRE SUR CHALARONNE;1400;46.1415406621;4.90141714714;Ain;POINT(46.1415406621 4.90141714714)
151;DOMSURE;1270;46.4244066427;5.29313479651;Ain;POINT(46.4244066427 5.29313479651)
152;DORTAN;1590;46.3133221173;5.64146584117;Ain;POINT(46.3133221173 5.64146584117)
153;DOUVRES;1500;45.984297392;5.37106901673;Ain;POINT(45.984297392 5.37106901673)
154;DROM;1250;46.2196603059;5.36799994918;Ain;POINT(46.2196603059 5.36799994918)
155;DRUILLAT;1160;46.067579544;5.29361666429;Ain;POINT(46.067579544 5.29361666429)
156;ECHALLON;1130;46.2271364137;5.73330448395;Ain;POINT(46.2271364137 5.73330448395)
157;ECHENEVEX;1170;46.3160845207;6.01926187996;Ain;POINT(46.3160845207 6.01926187996)
158;ETREZ;1340;46.3380891758;5.19286414645;Ain;POINT(46.3380891758 5.19286414645)
159;EVOSGES;1230;45.965147537;5.50283599885;Ain;POINT(45.965147537 5.50283599885)
160;FARAMANS;1800;45.9104942091;5.1249258559;Ain;POINT(45.9104942091 5.1249258559)
161;FAREINS;1480;46.020997974;4.7620080898;Ain;POINT(46.020997974 4.7620080898)
162;FARGES;1550;46.166230455;5.90019477201;Ain;POINT(46.166230455 5.90019477201)
163;FEILLENS;1570;46.3365833672;4.88507050971;Ain;POINT(46.3365833672 4.88507050971)
164;FERNEY VOLTAIRE;1210;46.2519789243;6.10826403805;Ain;POINT(46.2519789243 6.10826403805)
165;FLAXIEU;1350;45.8113298005;5.74459048839;Ain;POINT(45.8113298005 5.74459048839)
166;FOISSIAT;1340;46.3784759782;5.18483641417;Ain;POINT(46.3784759782 5.18483641417)
167;FRANCHELEINS;1090;46.0735946256;4.81293575559;Ain;POINT(46.0735946256 4.81293575559)
168;FRANCHELEINS;1090;46.0735946256;4.81293575559;Ain;POINT(46.0735946256 4.81293575559)
169;FRANCHELEINS;1090;46.0735946256;4.81293575559;Ain;POINT(46.0735946256 4.81293575559)
170;FRANS;1480;45.9939065077;4.78033196905;Ain;POINT(45.9939065077 4.78033196905)
171;GARNERANS;1140;46.2136224825;4.82843188743;Ain;POINT(46.2136224825 4.82843188743)
172;GENOUILLEUX;1090;46.1201611728;4.79288195016;Ain;POINT(46.1201611728 4.79288195016)
173;BEARD GEOVREISSIAT;1460;46.1896733539;5.55139781353;Ain;POINT(46.1896733539 5.55139781353)
174;GEOVREISSET;1100;46.2508621615;5.61271973915;Ain;POINT(46.2508621615 5.61271973915)
175;GERMAGNAT;1250;46.3054983344;5.45012798616;Ain;POINT(46.3054983344 5.45012798616)
176;GEX;1170;46.3471891747;6.04650555568;Ain;POINT(46.3471891747 6.04650555568)
177;GIRON;1130;46.2227121191;5.78049809256;Ain;POINT(46.2227121191 5.78049809256)
178;GORREVOD;1190;46.414943437;4.95120595427;Ain;POINT(46.414943437 4.95120595427)
179;GRAND CORENT;1250;46.207387937;5.43318666027;Ain;POINT(46.207387937 5.43318666027)
180;GRIEGES;1290;46.2633634407;4.84621318847;Ain;POINT(46.2633634407 4.84621318847)
181;GRILLY;1220;46.3318810665;6.11366767978;Ain;POINT(46.3318810665 6.11366767978)
182;GROISSIAT;1100;46.2260039429;5.61095413441;Ain;POINT(46.2260039429 5.61095413441)
183;GUEREINS;1090;46.106624674;4.78159420118;Ain;POINT(46.106624674 4.78159420118)
184;HAUTECOURT ROMANECHE;1250;46.1611241927;5.42944457639;Ain;POINT(46.1611241927 5.42944457639)
185;HAUTECOURT ROMANECHE;1250;46.1611241927;5.42944457639;Ain;POINT(46.1611241927 5.42944457639)
186;HAUTEVILLE LOMPNES;1110;45.9696520061;5.57627261783;Ain;POINT(45.9696520061 5.57627261783)
187;HOSTIAZ;1110;45.9061631889;5.54077986031;Ain;POINT(45.9061631889 5.54077986031)
188;HAUT VALROMEY;1260;46.0317412192;5.70267027388;Ain;POINT(46.0317412192 5.70267027388)
189;HAUT VALROMEY;1260;46.0317412192;5.70267027388;Ain;POINT(46.0317412192 5.70267027388)
190;HAUT VALROMEY;1260;46.0317412192;5.70267027388;Ain;POINT(46.0317412192 5.70267027388)
191;HAUT VALROMEY;1260;46.0317412192;5.70267027388;Ain;POINT(46.0317412192 5.70267027388)
192;ILLIAT;1140;46.1866986838;4.88840344003;Ain;POINT(46.1866986838 4.88840344003)
193;INJOUX GENISSIAT;1200;46.0497734524;5.75991363273;Ain;POINT(46.0497734524 5.75991363273)
